575,Medicines and Healthcare products Regulatory Agency (MHRA),South Labs Plant Room Ventilation ,Property and facilities management,P1282,High,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14000.00000,Hertsmere Hertfordshire,UKH23,26UE,National Institute for Biological Standards and ControlBlanche LaneSouth MimmsPotters BarHertfordshireEN6 3QG,03 Mar 14 00:00,Open,27 Jan 14 00:00,13 Dec 13 13:20,13 Dec 13 13:20,,2028,Medicines and Healthcare products Regulatory Agency (MHRA),0,45331210|45331200|45331000|39714110|39714000|39563530|38436220|4294360,1214840,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1214840
576,Medicines and Healthcare products Regulatory Agency (MHRA),Maintenance of Compressors and Driers,Property and facilities management,P1020,High,9000.00000,9000.00000,9000.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Hertsmere Hertfordshire,UKH23,26UE,National Institute for Biological Standards and ControlBlanche LaneSouth MimmsPotters BarHertfordshireEN6 3QG,20 Dec 16 00:00,Open,18 Oct 16 00:00,18 Dec 13 14:54,18 Dec 13 14:54,purchasing@nibsc.org,2028,Medicines and Healthcare products Regulatory Agency (MHRA),0,48772000|39721321|2411320,1222593,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1222593
577,Medicines and Healthcare products Regulatory Agency (MHRA),Filter Integrity Testing,Property and facilities management,P-1024,Medium,0.00000,20000.00000,20000.00000,20000.00000,20000.00000,0.00000,0.00000,0.00000,Hertsmere Hertfordshire,UKH23,26UE,National Institute for Biological Standards and Control Blanche Lane South Mimms Potters Bar Hertfordshire EN6 3QG,01 Apr 15 00:00,Open,01 Jan 15 00:00,30 Jul 13 11:29,30 Jul 13 11:29,tao.ladega@nibsc.org,2028,Medicines and Healthcare products Regulatory Agency (MHRA),0,4251431,1044992,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1044992
578,Medicines and Healthcare products Regulatory Agency (MHRA),Development and support for &quot;Trend&quot; Building Energy Management System,Property and facilities management,P-1031,Medium,0.00000,20000.00000,20000.00000,20000.00000,20000.00000,20000.00000,0.00000,0.00000,Hertsmere Hertfordshire,UKH23,26UE,National Institute for Biological Standards and Control Blanche Lane South Mimms Potters Bar Hertfordshire EN6 3QG,02 Mar 14 00:00,Open,02 Dec 13 00:00,30 Jul 13 11:46,30 Jul 13 11:46,tao.ladega@nibsc.org,2028,Medicines and Healthcare products Regulatory Agency (MHRA),0,71326000|4531500,1044996,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1044996
579,Medicines and Healthcare products Regulatory Agency (MHRA),Boiler House Water Treatment Chemicals ,Property and facilities management,P-1033,Medium,0.00000,0.00000,7000.00000,7000.00000,7000.00000,7000.00000,0.00000,0.00000,Hertsmere Hertfordshire,UKH23,26UE,National Institute for Biological Standards and ControlBlanche LaneSouth MimmsPotters BarHertfordshireEN6 3QG,01 May 14 00:00,Open,01 Jan 14 00:00,30 Oct 13 11:58,30 Oct 13 11:58,,2028,Medicines and Healthcare products Regulatory Agency (MHRA),0,24962000|4523243,1158768,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1158768
580,Medicines and Healthcare products Regulatory Agency (MHRA),Building and Refurbishment work (Office and Laboratory),Property and facilities management,Projects,Medium,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Hertsmere Hertfordshire,UKH23,26UE,National Institute for Biological Standards and ControlBlanche LaneSouth MimmsPotters BarHertfordshireEN6 3QG,,Open,01 Apr 14 00:00,25 Nov 13 19:16,25 Nov 13 19:16,,2028,Medicines and Healthcare products Regulatory Agency (MHRA),0,71334000|51120000|51100000|50712000|50711000|71314310|45453100|45453000|45351000|45262800|45262700|45262690|45315000|45214610|45214600|45210000|45215120|45215100|4411500,1190566,1130308,1130308,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1190566
581,Medicines and Healthcare products Regulatory Agency (MHRA),Maintenance of Heat Exchangers,Property and facilities management,P-1041,Medium,0.00000,13000.00000,13000.00000,13000.00000,13000.00000,13000.00000,13000.00000,0.00000,Hertsmere Hertfordshire,UKH23,26UE,National Institute for Biological Standards and Control Blanche Lane South Mimms Potters Bar Hertfordshire EN6 3QG,01 Apr 14 00:00,Open,01 Feb 14 00:00,02 Dec 13 15:14,02 Dec 13 15:14,tao.ladega@nibsc.org,2028,Medicines and Healthcare products Regulatory Agency (MHRA),0,42511100|71334000|50711000|5071000,1199107,1044987,1044987,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1199107
582,Medicines and Healthcare products Regulatory Agency (MHRA),Maintenance of Generators and UPS&#39;s,Property and facilities management,P-1026,Medium,0.00000,15000.00000,15000.00000,15000.00000,15000.00000,15000.00000,15000.00000,0.00000,Hertsmere Hertfordshire,UKH23,26UE,National Institute for Biological Standards and Control Blanche Lane South Mimms Potters Bar Hertfordshire EN6 3QG ,10 Feb 14 00:00,Open,16 Dec 13 00:00,02 Dec 13 15:19,02 Dec 13 15:19,tao.ladega@nibsc.org,2028,Medicines and Healthcare products Regulatory Agency (MHRA),0,31100000|71334000|5071100,1199109,1044964,1044964,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1199109
583,Medicines and Healthcare products Regulatory Agency (MHRA),Servive and Maintenance of Compressors and dryers,Property and facilities management,P-1020,High,0.00000,0.00000,14000.00000,14000.00000,14000.00000,14000.00000,14000.00000,0.00000,Hertsmere Hertfordshire,UKH23,26UE,National Institute for Biological Standards and ControlBlanche LaneSouth MimmsPotters BarHertfordshireEN6 3QG,01 Apr 14 00:00,Open,01 Feb 14 00:00,30 Oct 13 11:38,30 Oct 13 11:38,,2028,Medicines and Healthcare products Regulatory Agency (MHRA),0,42123400|42123000|42120000|5053130,1158762,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1158762
584,Health Education England,Accommodation and Support Requirements,Property and facilities management,HEE-WM-PL-010,Low,0.00000,0.00000,45360.00000,45360.00000,45360.00000,0.00000,0.00000,136080.00000,United Kingdom,UK,,,31 May 15 00:00,Open,01 Jan 15 00:00,03 Jan 14 09:38,03 Jan 14 09:38,,2033,Health Education England,0,8032000,1239313,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1239313
585,Department for International Development,General Education Quality Improvement Programme III (GEQUIP),Aid and international development,2,Low,0.00000,0.00000,33333333.33000,33333333.33000,33333333.33000,0.00000,0.00000,100000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Ethiopia.,13 Jun 14 00:00,Open,13 May 14 00:00,01 Nov 13 14:55,01 Nov 13 14:55,,123,Department for International Development,0,7521120,1160571,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160571
586,Department for International Development,Community Security & Justice,Aid and international development,3,Low,0.00000,0.00000,5000000.00000,5000000.00000,5000000.00000,0.00000,0.00000,15000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Ethiopia.,01 May 14 00:00,Open,01 Apr 14 00:00,01 Nov 13 14:57,01 Nov 13 14:57,,123,Department for International Development,0,7521120,1160572,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160572
587,Department for International Development,Private Sector Development Programme,Aid and international development,4,Low,0.00000,0.00000,16666667.00000,16666667.00000,16666667.00000,0.00000,0.00000,50000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in the Democratic Republic of Congo.,04 Jun 14 00:00,Open,04 May 14 00:00,01 Nov 13 14:58,01 Nov 13 14:58,,123,Department for International Development,0,7521120,1160573,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160573
588,Department for International Development,Promoting Stabilisation,Aid and international development,5,Low,0.00000,0.00000,16666667.00000,16666667.00000,16666667.00000,0.00000,0.00000,50000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in the Democratic Republic of Congo.,01 May 14 00:00,Open,01 Apr 14 00:00,01 Nov 13 14:58,01 Nov 13 14:58,,123,Department for International Development,0,7521120,1160574,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160574
589,Department for International Development,Humanitarian Response Fund,Aid and international development,6,Low,0.00000,0.00000,5000000.00000,5000000.00000,5000000.00000,0.00000,0.00000,15000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Ethiopia.,01 Jun 14 00:00,Open,01 May 14 00:00,01 Nov 13 14:59,01 Nov 13 14:59,,123,Department for International Development,0,7521120,1160575,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160575
590,Department for International Development,Safer Motherhood,Aid and international development,7,Low,0.00000,0.00000,16666667.00000,16666667.00000,16666667.00000,0.00000,0.00000,50000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Kenya.,30 Apr 14 00:00,Open,30 Mar 14 00:00,01 Nov 13 14:59,01 Nov 13 14:59,,123,Department for International Development,0,7521120,1160576,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160576
591,Department for International Development,Increasing Access to essential medicines and equipment,Aid and international development,8,Low,0.00000,0.00000,5000000.00000,5000000.00000,5000000.00000,0.00000,0.00000,15000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Uganda.,01 May 14 00:00,Open,01 Apr 14 00:00,01 Nov 13 14:59,01 Nov 13 14:59,,123,Department for International Development,0,7521120,1160578,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160578
592,Department for International Development,Support humanitarian needs in Sudan,Aid and international development,9,Low,0.00000,0.00000,5000000.00000,5000000.00000,5000000.00000,0.00000,0.00000,15000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Sudan.,31 May 14 00:00,Open,30 Apr 14 00:00,01 Nov 13 15:00,01 Nov 13 15:00,,123,Department for International Development,0,7521120,1160580,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160580
593,Department for International Development,Social protection for the poorest,Aid and international development,10,Low,0.00000,0.00000,8333333.00000,8333333.00000,8333333.00000,0.00000,0.00000,25000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Rwanda.,04 Jul 14 00:00,Open,04 Jun 14 00:00,01 Nov 13 15:00,01 Nov 13 15:00,,123,Department for International Development,0,7521120,1160581,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160581
594,Department for International Development,Nutrition - addressing longer-term issues,Aid and international development,11,Low,0.00000,0.00000,5000000.00000,5000000.00000,5000000.00000,0.00000,0.00000,15000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in the Democratic Republic of Congo.,01 Mar 14 00:00,Open,10 Feb 14 00:00,01 Nov 13 15:01,01 Nov 13 15:01,,123,Department for International Development,0,7521120,1160582,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160582
595,Department for International Development,Strengthening Agricultural Value Chains,Aid and international development,12,Low,0.00000,0.00000,16666667.00000,16666667.00000,16666667.00000,0.00000,0.00000,50000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Uganda.,01 Apr 14 00:00,Open,01 Mar 14 00:00,01 Nov 13 15:02,01 Nov 13 15:02,,123,Department for International Development,0,7521120,1160584,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160584
596,Department for International Development,Expanding Social Protection Phase 2,Aid and international development,13,Low,0.00000,0.00000,15000000.00000,15000000.00000,15000000.00000,0.00000,0.00000,45000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Uganda.,01 Apr 14 00:00,Open,01 Mar 14 00:00,01 Nov 13 15:01,01 Nov 13 15:01,,123,Department for International Development,0,7521120,1160586,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160586
597,Department for International Development,Tax Audit & Transparency,Aid and international development,14,Low,0.00000,0.00000,1666667.00000,1666667.00000,1666667.00000,0.00000,0.00000,5000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Ethiopia.,01 May 14 00:00,Open,01 Apr 14 00:00,01 Nov 13 15:08,01 Nov 13 15:08,,123,Department for International Development,0,7521120,1160587,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160587
598,Department for International Development,Promoting Regulations/Reforms and Inclusive Markets in Somalia (Prims),Aid and international development,15,Low,0.00000,0.00000,5000000.00000,5000000.00000,5000000.00000,0.00000,0.00000,15000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Somalia.,01 Apr 14 00:00,Open,01 Mar 14 00:00,01 Nov 13 15:08,01 Nov 13 15:08,,123,Department for International Development,0,7521120,1160588,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160588
599,Department for International Development,Private Sector Strengthening,Aid and international development,16,Low,0.00000,0.00000,1666667.00000,1666667.00000,1666667.00000,0.00000,0.00000,5000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Sudan.,01 May 14 00:00,Open,01 Apr 14 00:00,01 Nov 13 15:08,01 Nov 13 15:08,,123,Department for International Development,0,7521120,1160589,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160589
600,Department for International Development,Kenya Improved Community Security,Aid and international development,17,Low,0.00000,0.00000,3333333.00000,3333333.00000,3333333.00000,0.00000,0.00000,10000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Kenya.,01 Jul 14 00:00,Open,01 Jun 14 00:00,01 Nov 13 15:09,01 Nov 13 15:09,,123,Department for International Development,0,7521120,1160590,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160590
601,Department for International Development,Water in Darfur ,Aid and international development,18,Low,0.00000,0.00000,1666667.00000,1666667.00000,1666667.00000,0.00000,0.00000,5000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Sudan.,01 Aug 14 00:00,Open,01 Jul 14 00:00,01 Nov 13 15:10,01 Nov 13 15:10,,123,Department for International Development,0,7521120,1160591,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160591
602,Department for International Development,Public Sector Capacity Building Programme Stage 2,Aid and international development,19,Low,0.00000,0.00000,3333333.00000,3333333.00000,3333333.00000,0.00000,0.00000,10000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Ethiopia.,01 Jul 14 00:00,Open,01 Jun 14 00:00,01 Nov 13 15:10,01 Nov 13 15:10,,123,Department for International Development,0,7521120,1160592,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160592
603,Department for International Development,Nutrition Programme for Direct Intervention,Aid and international development,20,Low,0.00000,0.00000,1666667.00000,1666667.00000,1666667.00000,0.00000,0.00000,5000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in the Democratic Republic of Congo.,01 Jun 14 00:00,Open,01 May 14 00:00,01 Nov 13 15:10,01 Nov 13 15:10,,123,Department for International Development,0,7521120,1160594,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160594
604,Department for International Development,Malaria Control,Aid and international development,21,Low,0.00000,0.00000,11666667.00000,11666667.00000,11666667.00000,0.00000,0.00000,35000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in the Democratic Republic of Congo.,01 Jun 14 00:00,Open,01 May 14 00:00,01 Nov 13 15:10,01 Nov 13 15:10,,123,Department for International Development,0,7521120,1160600,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160600
605,Department for International Development,Supporting Economic Adjustment,Aid and international development,22,Low,0.00000,0.00000,1666667.00000,1666667.00000,1666667.00000,0.00000,0.00000,5000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Sudan.,01 Apr 14 00:00,Open,01 Mar 14 00:00,01 Nov 13 15:11,01 Nov 13 15:11,,123,Department for International Development,0,7521120,1160601,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160601
606,Department for International Development,Civil Society Challenge Fund,Aid and international development,23,Low,0.00000,0.00000,1666667.00000,1666667.00000,1666667.00000,0.00000,0.00000,5000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Rwanda.,30 Oct 14 00:00,Open,30 Sep 14 00:00,01 Nov 13 15:11,01 Nov 13 15:11,,123,Department for International Development,0,7521120,1160602,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160602
607,Department for International Development,Violence Against Women and Girls,Aid and international development,24,Low,0.00000,0.00000,1666667.00000,1666667.00000,1666667.00000,0.00000,0.00000,5000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Rwanda.,01 Apr 14 00:00,Open,01 Mar 14 00:00,01 Nov 13 15:17,01 Nov 13 15:17,,123,Department for International Development,0,7521120,1160604,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160604
608,Department for International Development,Human Rights Programme,Aid and international development,25,Low,0.00000,0.00000,1666667.00000,1666667.00000,1666667.00000,0.00000,0.00000,5000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Tanzania.,15 Apr 14 00:00,Open,15 Mar 14 00:00,01 Nov 13 15:22,01 Nov 13 15:22,,123,Department for International Development,0,7521120,1160605,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160605
609,Department for International Development,Poverty & Growth Initiative,Aid and international development,26,Low,0.00000,0.00000,1666667.00000,1666667.00000,1666667.00000,0.00000,0.00000,5000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Pakistan.,01 May 14 00:00,Open,01 Apr 14 00:00,01 Nov 13 15:22,01 Nov 13 15:22,,123,Department for International Development,0,7521120,1160607,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160607
610,Department for International Development,Food Fortification Programme,Aid and international development,27,Low,0.00000,0.00000,3333333.00000,3333333.00000,3333333.00000,0.00000,0.00000,10000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Pakistan.,01 Jun 14 00:00,Open,01 May 14 00:00,01 Nov 13 15:29,01 Nov 13 15:29,,123,Department for International Development,0,7521120,1160608,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160608
611,Department for International Development,Centre for Innovation and Advocacy,Aid and international development,28,Low,0.00000,0.00000,8333333.00000,8333333.00000,8333333.00000,0.00000,0.00000,25000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Pakistan.,01 Jul 14 00:00,Open,01 Jun 14 00:00,01 Nov 13 15:31,01 Nov 13 15:31,,123,Department for International Development,0,7521120,1160610,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160610
612,Department for International Development,KP/Punjab Education Sector Impact Evaluation,Aid and international development,29,Low,0.00000,0.00000,1666667.00000,1666667.00000,1666667.00000,0.00000,0.00000,5000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Requirement will be delivered in Pakistan.,01 Jun 14 00:00,Open,01 May 14 00:00,01 Nov 13 15:31,01 Nov 13 15:31,,123,Department for International Development,0,7521120,1160612,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1160612
613,Department for International Development,Improving Access Quality and Accountability in Education in DRC,Aid and international development,30,Low,0.00000,0.00000,11666667.00000,11666667.00000,11666667.00000,0.00000,0.00000,35000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement will be delivered in the Democratic Republic of Congo,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:35,03 Dec 13 13:35,,123,Department for International Development,0,7521120,1163419,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163419
614,Department for International Development,Land Investment for Transformation (LIFT),Aid and international development,31,Low,0.00000,0.00000,8333333.00000,8333333.00000,8333333.00000,0.00000,0.00000,25000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement will be carried out in Ethiopia,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:35,03 Dec 13 13:35,,123,Department for International Development,0,7521120,1163420,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163420
615,Department for International Development,Expanding Rural Access to Water & Sanitation,Aid and international development,32,Low,0.00000,0.00000,1666667.00000,1666667.00000,1666667.00000,0.00000,0.00000,5000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement will be carried out in Sierra Leone,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:36,03 Dec 13 13:36,,123,Department for International Development,0,7521120,1163421,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163421
616,Department for International Development,Peace & Development Programme 2,Aid and international development,33,Low,0.00000,0.00000,8333333.00000,8333333.00000,8333333.00000,0.00000,0.00000,25000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement will be carried out in Ethiopia,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:36,03 Dec 13 13:36,,123,Department for International Development,0,7521120,1163422,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163422
617,Department for International Development,Enhancing Nigeria&#39;s Advocacy for Better Business Environment Phase II,Aid and international development,34,Low,0.00000,0.00000,5000000.00000,5000000.00000,5000000.00000,0.00000,0.00000,15000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement will be carried out in Nigeria,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:37,03 Dec 13 13:37,,123,Department for International Development,0,7521120,1163423,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163423
618,Department for International Development,Education Sector Support,Aid and international development,35,Low,0.00000,0.00000,8333333.00000,8333333.00000,8333333.00000,0.00000,0.00000,25000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement will be carried out in Nigeria,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:37,03 Dec 13 13:37,,123,Department for International Development,0,7521120,1163424,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163424
619,Department for International Development,Improved Trade Policy and Facilitation in Nigeria,Aid and international development,36,Low,0.00000,0.00000,5000000.00000,5000000.00000,5000000.00000,0.00000,0.00000,15000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement will be carried out in Nigeria,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:38,03 Dec 13 13:38,,123,Department for International Development,0,7521120,1163425,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163425
620,Department for International Development,DFID Sudan Evidence Base,Aid and international development,37,Low,0.00000,0.00000,1666667.00000,1666667.00000,1666667.00000,0.00000,0.00000,5000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement will be carried out in Sudan,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:38,03 Dec 13 13:38,,123,Department for International Development,0,7521120,1163426,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163426
621,Department for International Development,Safety and Access to Justice 2,Aid and international development,38,Low,0.00000,0.00000,3333333.00000,3333333.00000,3333333.00000,0.00000,0.00000,10000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement would be carried out in Sudan,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:39,03 Dec 13 13:39,,123,Department for International Development,0,7521120,1163427,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163427
622,Department for International Development,Preventing Maternal Deaths,Aid and international development,39,Low,0.00000,0.00000,8333333.00000,8333333.00000,8333333.00000,0.00000,0.00000,25000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement would be carried out in the Africa Region,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:39,03 Dec 13 13:39,,123,Department for International Development,0,7521120,1163428,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163428
